,Interactor_A_ID,Interactor_B_ID
10510,99287.STM2525,99287.STM0118
10511,99287.STM0118,99287.STM3434
10512,99287.STM3434,99287.STM0118
10513,99287.STM0118,99287.STM3884
10514,99287.STM3884,99287.STM0118
10515,99287.STM0118,99287.STM4360
10516,99287.STM4360,99287.STM0118
10517,99287.STM0119,99287.STM0151
10518,99287.STM0151,99287.STM0119
10519,99287.STM0119,99287.STM0959
10520,99287.STM0959,99287.STM0119
10521,99287.STM0119,99287.STM1166
10522,99287.STM1166,99287.STM0119
10523,99287.STM0119,99287.STM1178
10524,99287.STM1178,99287.STM0119
10525,99287.STM0119,99287.STM1183
10526,99287.STM1183,99287.STM0119
10527,99287.STM0119,99287.STM1184
10528,99287.STM1184,99287.STM0119
10529,99287.STM0119,99287.STM1617
10530,99287.STM1617,99287.STM0119
10531,99287.STM0119,99287.STM1956
10532,99287.STM1956,99287.STM0119
10533,99287.STM0119,99287.STM1959
10534,99287.STM1959,99287.STM0119
10535,99287.STM0119,99287.STM1961
10536,99287.STM1961,99287.STM0119
10537,99287.STM0119,99287.STM1968
10538,99287.STM1968,99287.STM0119
10539,99287.STM0119,99287.STM2771
10540,99287.STM2771,99287.STM0119
10541,99287.STM0119,99287.STM3483
10542,99287.STM3483,99287.STM0119
10543,99287.STM0119,99287.STM4080
10544,99287.STM4080,99287.STM0119
10545,99287.STM0119,99287.STM4095
10546,99287.STM4095,99287.STM0119
10547,99287.STM0119,99287.STM4356
10548,99287.STM4356,99287.STM0119
10549,99287.STM0119,99287.STM4408
10550,99287.STM4408,99287.STM0119
10551,99287.STM0120,99287.STM0261
10552,99287.STM0261,99287.STM0120
10553,99287.STM0120,99287.STM0425
10554,99287.STM0425,99287.STM0120
10555,99287.STM0120,99287.STM0519
10556,99287.STM0519,99287.STM0120
10557,99287.STM0120,99287.STM0997
10558,99287.STM0997,99287.STM0120
10559,99287.STM0120,99287.STM1196
10560,99287.STM1196,99287.STM0120
10561,99287.STM0120,99287.STM1296
10562,99287.STM1296,99287.STM0120
10563,99287.STM0120,99287.STM2080
10564,99287.STM2080,99287.STM0120
10565,99287.STM0120,99287.STM2212
10566,99287.STM2212,99287.STM0120
10567,99287.STM0120,99287.STM2256
10568,99287.STM2256,99287.STM0120
10569,99287.STM0120,99287.STM2368
10570,99287.STM2368,99287.STM0120
10571,99287.STM0120,99287.STM2881
10572,99287.STM2881,99287.STM0120
10573,99287.STM0120,99287.STM2918
10574,99287.STM2918,99287.STM0120
10575,99287.STM0120,99287.STM3248
10576,99287.STM3248,99287.STM0120
10577,99287.STM0120,99287.STM3296
10578,99287.STM3296,99287.STM0120
10579,99287.STM0120,99287.STM3359
10580,99287.STM3359,99287.STM0120
10581,99287.STM0120,99287.STM3431
10582,99287.STM3431,99287.STM0120
10583,99287.STM0120,99287.STM3737
10584,99287.STM3737,99287.STM0120
10585,99287.STM0120,99287.STM4023
10586,99287.STM4023,99287.STM0120
10587,99287.STM0120,99287.STM4360
10588,99287.STM4360,99287.STM0120
10589,99287.STM0120,99287.STM4576
10590,99287.STM4576,99287.STM0120
10591,99287.STM0121,99287.STM0122
10592,99287.STM0122,99287.STM0121
10593,99287.STM0121,99287.STM0127
10594,99287.STM0127,99287.STM0121
10595,99287.STM0121,99287.STM0131
10596,99287.STM0131,99287.STM0121
10597,99287.STM0121,99287.STM0960
10598,99287.STM0960,99287.STM0121
10599,99287.STM0121,99287.STM1693
10600,99287.STM1693,99287.STM0121
10601,99287.STM0121,99287.STM1694
10602,99287.STM1694,99287.STM0121
10603,99287.STM0121,99287.STM1836
10604,99287.STM1836,99287.STM0121
10605,99287.STM0121,99287.STM2371
10606,99287.STM2371,99287.STM0121
10607,99287.STM0121,99287.STM2521
10608,99287.STM2521,99287.STM0121
10609,99287.STM0121,99287.STM2583
10610,99287.STM2583,99287.STM0121
10611,99287.STM0121,99287.STM2639
10612,99287.STM2639,99287.STM0121
10613,99287.STM0121,99287.STM2931
10614,99287.STM2931,99287.STM0121
10615,99287.STM0121,99287.STM3317
10616,99287.STM3317,99287.STM0121
10617,99287.STM0121,99287.STM3374
10618,99287.STM3374,99287.STM0121
10619,99287.STM0121,99287.STM3485
10620,99287.STM3485,99287.STM0121
10621,99287.STM0121,99287.STM4093
10622,99287.STM4093,99287.STM0121
10623,99287.STM0122,99287.STM0123
10624,99287.STM0123,99287.STM0122
10625,99287.STM0122,99287.STM0127
10626,99287.STM0127,99287.STM0122
10627,99287.STM0122,99287.STM0129
10628,99287.STM0129,99287.STM0122
10629,99287.STM0122,99287.STM0131
10630,99287.STM0131,99287.STM0122
10631,99287.STM0122,99287.STM0132
10632,99287.STM0132,99287.STM0122
10633,99287.STM0122,99287.STM0133
10634,99287.STM0133,99287.STM0122
10635,99287.STM0122,99287.STM0190
10636,99287.STM0190,99287.STM0122
10637,99287.STM0122,99287.STM0639
10638,99287.STM0639,99287.STM0122
10639,99287.STM0122,99287.STM0640
10640,99287.STM0640,99287.STM0122
10641,99287.STM0122,99287.STM0666
10642,99287.STM0666,99287.STM0122
10643,99287.STM0122,99287.STM0960
10644,99287.STM0960,99287.STM0122
10645,99287.STM0122,99287.STM1207
10646,99287.STM1207,99287.STM0122
10647,99287.STM0122,99287.STM1392
10648,99287.STM1392,99287.STM0122
10649,99287.STM0122,99287.STM1910
10650,99287.STM1910,99287.STM0122
10651,99287.STM0122,99287.STM2439
10652,99287.STM2439,99287.STM0122
10653,99287.STM0122,99287.STM2931
10654,99287.STM2931,99287.STM0122
10655,99287.STM0122,99287.STM2988
10656,99287.STM2988,99287.STM0122
10657,99287.STM0122,99287.STM3326
10658,99287.STM3326,99287.STM0122
10659,99287.STM0122,99287.STM3372
10660,99287.STM3372,99287.STM0122
10661,99287.STM0122,99287.STM3374
10662,99287.STM3374,99287.STM0122
10663,99287.STM0122,99287.STM3485
10664,99287.STM3485,99287.STM0122
10665,99287.STM0122,99287.STM4093
10666,99287.STM4093,99287.STM0122
10667,99287.STM0122,99287.STM4148
10668,99287.STM4148,99287.STM0122
10669,99287.STM0123,99287.STM0124
10670,99287.STM0124,99287.STM0123
10671,99287.STM0123,99287.STM0128
10672,99287.STM0128,99287.STM0123
10673,99287.STM0123,99287.STM0129
10674,99287.STM0129,99287.STM0123
10675,99287.STM0123,99287.STM0221
10676,99287.STM0221,99287.STM0123
10677,99287.STM0123,99287.STM0223
10678,99287.STM0223,99287.STM0123
10679,99287.STM0123,99287.STM0365
10680,99287.STM0365,99287.STM0123
10681,99287.STM0123,99287.STM0640
10682,99287.STM0640,99287.STM0123
10683,99287.STM0123,99287.STM1772
10684,99287.STM1772,99287.STM0123
10685,99287.STM0123,99287.STM1836
10686,99287.STM1836,99287.STM0123
10687,99287.STM0123,99287.STM1910
10688,99287.STM1910,99287.STM0123
10689,99287.STM0123,99287.STM2327
10690,99287.STM2327,99287.STM0123
10691,99287.STM0123,99287.STM2360
10692,99287.STM2360,99287.STM0123
10693,99287.STM0123,99287.STM2851
10694,99287.STM2851,99287.STM0123
10695,99287.STM0123,99287.STM2996
10696,99287.STM2996,99287.STM0123
10697,99287.STM0123,99287.STM3013
10698,99287.STM3013,99287.STM0123
10699,99287.STM0123,99287.STM3724
10700,99287.STM3724,99287.STM0123
10701,99287.STM0123,99287.STM3725
10702,99287.STM3725,99287.STM0123
10703,99287.STM0123,99287.STM3744
10704,99287.STM3744,99287.STM0123
10705,99287.STM0123,99287.STM4137
10706,99287.STM4137,99287.STM0123
10707,99287.STM0123,99287.STM4310
10708,99287.STM4310,99287.STM0123
10709,99287.STM0124,99287.STM0128
10710,99287.STM0128,99287.STM0124
10711,99287.STM0124,99287.STM0129
10712,99287.STM0129,99287.STM0124
10713,99287.STM0124,99287.STM0130
10714,99287.STM0130,99287.STM0124
10715,99287.STM0124,99287.STM0248
10716,99287.STM0248,99287.STM0124
10717,99287.STM0124,99287.STM0255
10718,99287.STM0255,99287.STM0124
10719,99287.STM0124,99287.STM0380
10720,99287.STM0380,99287.STM0124
10721,99287.STM0124,99287.STM0527
10722,99287.STM0527,99287.STM0124
10723,99287.STM0124,99287.STM0639
10724,99287.STM0639,99287.STM0124
10725,99287.STM0124,99287.STM0798
10726,99287.STM0798,99287.STM0124
10727,99287.STM0124,99287.STM0997
10728,99287.STM0997,99287.STM0124
10729,99287.STM0124,99287.STM1095
10730,99287.STM1095,99287.STM0124
10731,99287.STM0124,99287.STM1288
10732,99287.STM1288,99287.STM0124
10733,99287.STM0124,99287.STM1676
10734,99287.STM1676,99287.STM0124
10735,99287.STM0124,99287.STM2427
10736,99287.STM2427,99287.STM0124
10737,99287.STM0124,99287.STM2479
10738,99287.STM2479,99287.STM0124
10739,99287.STM0124,99287.STM2483
10740,99287.STM2483,99287.STM0124
10741,99287.STM0124,99287.STM2524
10742,99287.STM2524,99287.STM0124
10743,99287.STM0124,99287.STM2543
10744,99287.STM2543,99287.STM0124
10745,99287.STM0124,99287.STM3165
10746,99287.STM3165,99287.STM0124
10747,99287.STM0124,99287.STM3174
10748,99287.STM3174,99287.STM0124
10749,99287.STM0124,99287.STM3307
10750,99287.STM3307,99287.STM0124
10751,99287.STM0124,99287.STM3331
10752,99287.STM3331,99287.STM0124
10753,99287.STM0124,99287.STM3374
10754,99287.STM3374,99287.STM0124
10755,99287.STM0124,99287.STM3475
10756,99287.STM3475,99287.STM0124
10757,99287.STM0124,99287.STM4120
10758,99287.STM4120,99287.STM0124
10759,99287.STM0124,99287.STM4382
10760,99287.STM4382,99287.STM0124
10761,99287.STM0124,99287.STM4392
10762,99287.STM4392,99287.STM0124
10763,99287.STM0124,99287.STM4416
10764,99287.STM4416,99287.STM0124
10765,99287.STM0125,99287.STM0350
10766,99287.STM0350,99287.STM0125
10767,99287.STM0125,99287.STM0558
10768,99287.STM0558,99287.STM0125
10769,99287.STM0125,99287.STM0725
10770,99287.STM0725,99287.STM0125
10771,99287.STM0125,99287.STM0801
10772,99287.STM0801,99287.STM0125
10773,99287.STM0125,99287.STM0865
10774,99287.STM0865,99287.STM0125
10775,99287.STM0125,99287.STM1710
10776,99287.STM1710,99287.STM0125
10777,99287.STM0125,99287.STM2087
10778,99287.STM2087,99287.STM0125
10779,99287.STM0125,99287.STM2115
10780,99287.STM2115,99287.STM0125
10781,99287.STM0125,99287.STM2213
10782,99287.STM2213,99287.STM0125
10783,99287.STM0125,99287.STM2298
10784,99287.STM2298,99287.STM0125
10785,99287.STM0125,99287.STM2497
10786,99287.STM2497,99287.STM0125
10787,99287.STM0125,99287.STM3205
10788,99287.STM3205,99287.STM0125
10789,99287.STM0125,99287.STM3372
10790,99287.STM3372,99287.STM0125
10791,99287.STM0125,99287.STM3373
10792,99287.STM3373,99287.STM0125
10793,99287.STM0125,99287.STM3595
10794,99287.STM3595,99287.STM0125
10795,99287.STM0125,99287.STM3929
10796,99287.STM3929,99287.STM0125
10797,99287.STM0125,99287.STM4205
10798,99287.STM4205,99287.STM0125
10799,99287.STM0125,99287.STM4319
10800,99287.STM4319,99287.STM0125
10801,99287.STM0126,99287.STM0128
10802,99287.STM0128,99287.STM0126
10803,99287.STM0126,99287.STM0133
10804,99287.STM0133,99287.STM0126
10805,99287.STM0126,99287.STM0134
10806,99287.STM0134,99287.STM0126
10807,99287.STM0126,99287.STM0462
10808,99287.STM0462,99287.STM0126
10809,99287.STM0126,99287.STM0972
10810,99287.STM0972,99287.STM0126
10811,99287.STM0126,99287.STM1116
10812,99287.STM1116,99287.STM0126
10813,99287.STM0126,99287.STM1174
10814,99287.STM1174,99287.STM0126
10815,99287.STM0126,99287.STM1184
10816,99287.STM1184,99287.STM0126
10817,99287.STM0126,99287.STM1617
10818,99287.STM1617,99287.STM0126
10819,99287.STM0126,99287.STM1959
10820,99287.STM1959,99287.STM0126
10821,99287.STM0126,99287.STM2168
10822,99287.STM2168,99287.STM0126
10823,99287.STM0126,99287.STM2248
10824,99287.STM2248,99287.STM0126
10825,99287.STM0126,99287.STM2479
10826,99287.STM2479,99287.STM0126
10827,99287.STM0126,99287.STM2561
10828,99287.STM2561,99287.STM0126
10829,99287.STM0126,99287.STM2771
10830,99287.STM2771,99287.STM0126
10831,99287.STM0126,99287.STM2945
10832,99287.STM2945,99287.STM0126
10833,99287.STM0126,99287.STM3325
10834,99287.STM3325,99287.STM0126
10835,99287.STM0126,99287.STM3331
10836,99287.STM3331,99287.STM0126
10837,99287.STM0126,99287.STM3435
10838,99287.STM3435,99287.STM0126
10839,99287.STM0126,99287.STM3490
10840,99287.STM3490,99287.STM0126
10841,99287.STM0126,99287.STM3721
10842,99287.STM3721,99287.STM0126
10843,99287.STM0126,99287.STM3740
10844,99287.STM3740,99287.STM0126
10845,99287.STM0126,99287.STM3813
10846,99287.STM3813,99287.STM0126
10847,99287.STM0126,99287.STM3873
10848,99287.STM3873,99287.STM0126
10849,99287.STM0126,99287.STM3947
10850,99287.STM3947,99287.STM0126
10851,99287.STM0127,99287.STM0128
10852,99287.STM0128,99287.STM0127
10853,99287.STM0127,99287.STM0131
10854,99287.STM0131,99287.STM0127
10855,99287.STM0127,99287.STM0132
10856,99287.STM0132,99287.STM0127
10857,99287.STM0127,99287.STM0133
10858,99287.STM0133,99287.STM0127
10859,99287.STM0127,99287.STM0151
10860,99287.STM0151,99287.STM0127
10861,99287.STM0127,99287.STM0190
10862,99287.STM0190,99287.STM0127
10863,99287.STM0127,99287.STM0639
10864,99287.STM0639,99287.STM0127
10865,99287.STM0127,99287.STM0640
10866,99287.STM0640,99287.STM0127
10867,99287.STM0127,99287.STM0942
10868,99287.STM0942,99287.STM0127
10869,99287.STM0127,99287.STM0944
10870,99287.STM0944,99287.STM0127
10871,99287.STM0127,99287.STM0960
10872,99287.STM0960,99287.STM0127
10873,99287.STM0127,99287.STM0997
10874,99287.STM0997,99287.STM0127
10875,99287.STM0127,99287.STM1836
10876,99287.STM1836,99287.STM0127
10877,99287.STM0127,99287.STM1910
10878,99287.STM1910,99287.STM0127
10879,99287.STM0127,99287.STM2043
10880,99287.STM2043,99287.STM0127
10881,99287.STM0127,99287.STM2439
10882,99287.STM2439,99287.STM0127
10883,99287.STM0127,99287.STM2688
10884,99287.STM2688,99287.STM0127
10885,99287.STM0127,99287.STM2931
10886,99287.STM2931,99287.STM0127
10887,99287.STM0127,99287.STM3326
10888,99287.STM3326,99287.STM0127
10889,99287.STM0127,99287.STM3371
10890,99287.STM3371,99287.STM0127
10891,99287.STM0127,99287.STM3372
10892,99287.STM3372,99287.STM0127
10893,99287.STM0127,99287.STM3373
10894,99287.STM3373,99287.STM0127
10895,99287.STM0127,99287.STM3374
10896,99287.STM3374,99287.STM0127
10897,99287.STM0127,99287.STM3511
10898,99287.STM3511,99287.STM0127
10899,99287.STM0127,99287.STM4093
10900,99287.STM4093,99287.STM0127
10901,99287.STM0128,99287.STM0132
10902,99287.STM0132,99287.STM0128
10903,99287.STM0128,99287.STM0133
10904,99287.STM0133,99287.STM0128
10905,99287.STM0128,99287.STM0214
10906,99287.STM0214,99287.STM0128
10907,99287.STM0128,99287.STM0588
10908,99287.STM0588,99287.STM0128
10909,99287.STM0128,99287.STM0614
10910,99287.STM0614,99287.STM0128
10911,99287.STM0128,99287.STM0637
10912,99287.STM0637,99287.STM0128
10913,99287.STM0128,99287.STM0639
10914,99287.STM0639,99287.STM0128
10915,99287.STM0128,99287.STM0721
10916,99287.STM0721,99287.STM0128
10917,99287.STM0128,99287.STM0863
10918,99287.STM0863,99287.STM0128
10919,99287.STM0128,99287.STM0865
10920,99287.STM0865,99287.STM0128
10921,99287.STM0128,99287.STM1285
10922,99287.STM1285,99287.STM0128
10923,99287.STM0128,99287.STM1316
10924,99287.STM1316,99287.STM0128
10925,99287.STM0128,99287.STM1710
10926,99287.STM1710,99287.STM0128
10927,99287.STM0128,99287.STM1754
10928,99287.STM1754,99287.STM0128
10929,99287.STM0128,99287.STM1803
10930,99287.STM1803,99287.STM0128
10931,99287.STM0128,99287.STM2043
10932,99287.STM2043,99287.STM0128
10933,99287.STM0128,99287.STM2062
10934,99287.STM2062,99287.STM0128
10935,99287.STM0128,99287.STM2086
10936,99287.STM2086,99287.STM0128
10937,99287.STM0128,99287.STM2100
10938,99287.STM2100,99287.STM0128
10939,99287.STM0128,99287.STM2113
10940,99287.STM2113,99287.STM0128
10941,99287.STM0128,99287.STM2213
10942,99287.STM2213,99287.STM0128
10943,99287.STM0128,99287.STM2473
10944,99287.STM2473,99287.STM0128
10945,99287.STM0128,99287.STM2524
10946,99287.STM2524,99287.STM0128
10947,99287.STM0128,99287.STM2648
10948,99287.STM2648,99287.STM0128
10949,99287.STM0128,99287.STM2773
10950,99287.STM2773,99287.STM0128
10951,99287.STM0128,99287.STM2841
10952,99287.STM2841,99287.STM0128
10953,99287.STM0128,99287.STM2851
10954,99287.STM2851,99287.STM0128
10955,99287.STM0128,99287.STM3051
10956,99287.STM3051,99287.STM0128
10957,99287.STM0128,99287.STM3219
10958,99287.STM3219,99287.STM0128
10959,99287.STM0128,99287.STM3268
10960,99287.STM3268,99287.STM0128
10961,99287.STM0128,99287.STM3372
10962,99287.STM3372,99287.STM0128
10963,99287.STM0128,99287.STM3374
10964,99287.STM3374,99287.STM0128
10965,99287.STM0128,99287.STM3526
10966,99287.STM3526,99287.STM0128
10967,99287.STM0128,99287.STM3595
10968,99287.STM3595,99287.STM0128
10969,99287.STM0128,99287.STM3714
10970,99287.STM3714,99287.STM0128
10971,99287.STM0128,99287.STM3719
10972,99287.STM3719,99287.STM0128
10973,99287.STM0128,99287.STM3722
10974,99287.STM3722,99287.STM0128
10975,99287.STM0128,99287.STM3775
10976,99287.STM3775,99287.STM0128
10977,99287.STM0128,99287.STM3927
10978,99287.STM3927,99287.STM0128
10979,99287.STM0128,99287.STM4298
10980,99287.STM4298,99287.STM0128
10981,99287.STM0128,99287.STM4319
10982,99287.STM4319,99287.STM0128
10983,99287.STM0128,99287.STM4392
10984,99287.STM4392,99287.STM0128
10985,99287.STM0128,99287.STM4541
10986,99287.STM4541,99287.STM0128
10987,99287.STM0129,99287.STM0133
10988,99287.STM0133,99287.STM0129
10989,99287.STM0129,99287.STM0156
10990,99287.STM0156,99287.STM0129
10991,99287.STM0129,99287.STM0633
10992,99287.STM0633,99287.STM0129
10993,99287.STM0129,99287.STM0642
10994,99287.STM0642,99287.STM0129
10995,99287.STM0129,99287.STM1179
10996,99287.STM1179,99287.STM0129
10997,99287.STM0129,99287.STM1490
10998,99287.STM1490,99287.STM0129
10999,99287.STM0129,99287.STM1836
11000,99287.STM1836,99287.STM0129
11001,99287.STM0129,99287.STM1898
11002,99287.STM1898,99287.STM0129
11003,99287.STM0129,99287.STM2339
11004,99287.STM2339,99287.STM0129
11005,99287.STM0129,99287.STM2577
11006,99287.STM2577,99287.STM0129
11007,99287.STM0129,99287.STM2929
11008,99287.STM2929,99287.STM0129
11009,99287.STM0129,99287.STM3294
11010,99287.STM3294,99287.STM0129
11011,99287.STM0129,99287.STM3570
11012,99287.STM3570,99287.STM0129
11013,99287.STM0129,99287.STM3658
11014,99287.STM3658,99287.STM0129
11015,99287.STM0129,99287.STM4137
11016,99287.STM4137,99287.STM0129
11017,99287.STM0129,99287.STM4148
11018,99287.STM4148,99287.STM0129
11019,99287.STM0129,99287.STM4464
11020,99287.STM4464,99287.STM0129
11021,99287.STM0130,99287.STM0133
11022,99287.STM0133,99287.STM0130
11023,99287.STM0130,99287.STM0215
11024,99287.STM0215,99287.STM0130
11025,99287.STM0130,99287.STM0256
11026,99287.STM0256,99287.STM0130
11027,99287.STM0130,99287.STM0322
11028,99287.STM0322,99287.STM0130
11029,99287.STM0130,99287.STM0483
11030,99287.STM0483,99287.STM0130
11031,99287.STM0130,99287.STM0543
11032,99287.STM0543,99287.STM0130
11033,99287.STM0130,99287.STM1078
11034,99287.STM1078,99287.STM0130
11035,99287.STM0130,99287.STM1109
11036,99287.STM1109,99287.STM0130
11037,99287.STM0130,99287.STM1525
11038,99287.STM1525,99287.STM0130
11039,99287.STM0130,99287.STM1781
11040,99287.STM1781,99287.STM0130
11041,99287.STM0130,99287.STM2186
11042,99287.STM2186,99287.STM0130
11043,99287.STM0130,99287.STM2313
11044,99287.STM2313,99287.STM0130
11045,99287.STM0130,99287.STM2479
11046,99287.STM2479,99287.STM0130
11047,99287.STM0130,99287.STM2533
11048,99287.STM2533,99287.STM0130
11049,99287.STM0130,99287.STM2565
11050,99287.STM2565,99287.STM0130
11051,99287.STM0130,99287.STM3327
11052,99287.STM3327,99287.STM0130
11053,99287.STM0130,99287.STM3330
11054,99287.STM3330,99287.STM0130
11055,99287.STM0130,99287.STM3331
11056,99287.STM3331,99287.STM0130
11057,99287.STM0130,99287.STM3470
11058,99287.STM3470,99287.STM0130
11059,99287.STM0130,99287.STM3536
11060,99287.STM3536,99287.STM0130
11061,99287.STM0130,99287.STM3630
11062,99287.STM3630,99287.STM0130
11063,99287.STM0130,99287.STM3700
11064,99287.STM3700,99287.STM0130
11065,99287.STM0130,99287.STM3878
11066,99287.STM3878,99287.STM0130
11067,99287.STM0130,99287.STM4007
11068,99287.STM4007,99287.STM0130
11069,99287.STM0130,99287.STM4558
11070,99287.STM4558,99287.STM0130
11071,99287.STM0131,99287.STM0132
11072,99287.STM0132,99287.STM0131
11073,99287.STM0131,99287.STM0133
11074,99287.STM0133,99287.STM0131
11075,99287.STM0131,99287.STM0136
11076,99287.STM0136,99287.STM0131
11077,99287.STM0131,99287.STM0190
11078,99287.STM0190,99287.STM0131
11079,99287.STM0131,99287.STM0216
11080,99287.STM0216,99287.STM0131
11081,99287.STM0131,99287.STM0398
11082,99287.STM0398,99287.STM0131
11083,99287.STM0131,99287.STM0561
11084,99287.STM0561,99287.STM0131
11085,99287.STM0131,99287.STM0639
11086,99287.STM0639,99287.STM0131
11087,99287.STM0131,99287.STM0640
11088,99287.STM0640,99287.STM0131
11089,99287.STM0131,99287.STM0903
11090,99287.STM0903,99287.STM0131
11091,99287.STM0131,99287.STM0960
11092,99287.STM0960,99287.STM0131
11093,99287.STM0131,99287.STM1022
11094,99287.STM1022,99287.STM0131
11095,99287.STM0131,99287.STM1112
11096,99287.STM1112,99287.STM0131
11097,99287.STM0131,99287.STM1191
11098,99287.STM1191,99287.STM0131
11099,99287.STM0131,99287.STM1335
11100,99287.STM1335,99287.STM0131
11101,99287.STM0131,99287.STM1336
11102,99287.STM1336,99287.STM0131
11103,99287.STM0131,99287.STM1836
11104,99287.STM1836,99287.STM0131
11105,99287.STM0131,99287.STM1910
