,Interactor_A_ID,Interactor_B_ID,weight
989,STM3427,STM0013,371
990,STM0013,STM3431,371
991,STM3431,STM0013,371
992,STM0013,STM3434,380
993,STM3434,STM0013,380
994,STM0013,STM3436,372
995,STM3436,STM0013,372
996,STM0013,STM3439,371
997,STM3439,STM0013,371
998,STM0013,STM3441,372
999,STM3441,STM0013,372
1000,STM0013,STM3447,462
1001,STM3447,STM0013,462
1002,STM0013,STM3448,371
1003,STM3448,STM0013,371
1004,STM0013,STM3472,316
1005,STM3472,STM0013,316
1006,STM0013,STM3515,304
1007,STM3515,STM0013,304
1008,STM0013,STM3526,193
1009,STM3526,STM0013,193
1010,STM0013,STM3568,772
1011,STM3568,STM0013,772
1012,STM0013,STM3616,173
1013,STM3616,STM0013,173
1014,STM0013,STM3618,175
1015,STM3618,STM0013,175
1016,STM0013,STM3619,175
1017,STM3619,STM0013,175
1018,STM0013,STM3646,225
1019,STM3646,STM0013,225
1020,STM0013,STM3655,200
1021,STM3655,STM0013,200
1022,STM0013,STM3656,199
1023,STM3656,STM0013,199
1024,STM0013,STM3682,270
1025,STM3682,STM0013,270
1026,STM0013,STM3711,214
1027,STM3711,STM0013,214
1028,STM0013,STM3712,214
1029,STM3712,STM0013,214
1030,STM0013,STM3723,214
1031,STM3723,STM0013,214
1032,STM0013,STM3731,344
1033,STM3731,STM0013,344
1034,STM0013,STM3735,214
1035,STM3735,STM0013,214
1036,STM0013,STM3740,364
1037,STM3740,STM0013,364
1038,STM0013,STM3780,174
1039,STM3780,STM0013,174
1040,STM0013,STM3809,212
1041,STM3809,STM0013,212
1042,STM0013,STM3813,183
1043,STM3813,STM0013,183
1044,STM0013,STM3838,214
1045,STM3838,STM0013,214
1046,STM0013,STM3843,157
1047,STM3843,STM0013,157
1048,STM0013,STM3854,199
1049,STM3854,STM0013,199
1050,STM0013,STM3917,561
1051,STM3917,STM0013,561
1052,STM0013,STM4001,157
1053,STM4001,STM0013,157
1054,STM0013,STM4176,344
1055,STM4176,STM0013,344
1056,STM0013,STM4225,234
1057,STM4225,STM0013,234
1058,STM0013,STM4229,371
1059,STM4229,STM0013,371
1060,STM0013,STM4246,879
1061,STM4246,STM0013,879
1062,STM0013,STM4254,169
1063,STM4254,STM0013,169
1064,STM0013,STM4329,238
1065,STM4329,STM0013,238
1066,STM0013,STM4330,884
1067,STM4330,STM0013,884
1068,STM0013,STM4366,166
1069,STM4366,STM0013,166
1070,STM0013,STM4381,193
1071,STM4381,STM0013,193
1072,STM0013,STM4404,200
1073,STM4404,STM0013,200
1074,STM0018,STM0019,749
1075,STM0019,STM0018,749
1076,STM0018,STM0096,180
1077,STM0096,STM0018,180
1078,STM0018,STM0168,289
1079,STM0168,STM0018,289
1080,STM0018,STM0178,461
1081,STM0178,STM0018,461
1082,STM0018,STM0179,408
1083,STM0179,STM0018,408
1084,STM0018,STM0193,286
1085,STM0193,STM0018,286
1086,STM0018,STM0206,286
1087,STM0206,STM0018,286
1088,STM0018,STM0303,408
1089,STM0303,STM0018,408
1090,STM0018,STM0375,557
1091,STM0375,STM0018,557
1092,STM0018,STM0393,413
1093,STM0393,STM0018,413
1094,STM0018,STM0401,557
1095,STM0401,STM0018,557
1096,STM0018,STM0487,409
1097,STM0487,STM0018,409
1098,STM0018,STM0574,474
1099,STM0574,STM0018,474
1100,STM0018,STM0575,474
1101,STM0575,STM0018,474
1102,STM0018,STM0576,474
1103,STM0576,STM0018,474
1104,STM0018,STM0577,461
1105,STM0577,STM0018,461
1106,STM0018,STM0682,413
1107,STM0682,STM0018,413
1108,STM0018,STM0802,460
1109,STM0802,STM0018,460
1110,STM0018,STM0925,457
1111,STM0925,STM0018,457
1112,STM0018,STM1048,457
1113,STM1048,STM0018,457
1114,STM0018,STM1209,962
1115,STM1209,STM0018,962
1116,STM0018,STM1220,413
1117,STM1220,STM0018,413
1118,STM0018,STM1316,573
1119,STM1316,STM0018,573
1120,STM0018,STM1365,275
1121,STM1365,STM0018,275
1122,STM0018,STM1378,344
1123,STM1378,STM0018,344
1124,STM0018,STM1488,413
1125,STM1488,STM0018,413
1126,STM0018,STM1776,216
1127,STM1776,STM0018,216
1128,STM0018,STM1830,461
1129,STM1830,STM0018,461
1130,STM0018,STM1831,474
1131,STM1831,STM0018,474
1132,STM0018,STM1832,474
1133,STM1832,STM0018,474
1134,STM0018,STM1888,344
1135,STM1888,STM0018,344
1136,STM0018,STM1963,557
1137,STM1963,STM0018,557
1138,STM0018,STM2167,275
1139,STM2167,STM0018,275
1140,STM0018,STM2193,460
1141,STM2193,STM0018,460
1142,STM0018,STM2300,408
1143,STM2300,STM0018,408
1144,STM0018,STM2478,557
1145,STM2478,STM0018,557
1146,STM0018,STM2526,482
1147,STM2526,STM0018,482
1148,STM0018,STM2589,457
1149,STM2589,STM0018,457
1150,STM0018,STM2841,289
1151,STM2841,STM0018,289
1152,STM0018,STM2995,223
1153,STM2995,STM0018,223
1154,STM0018,STM3051,461
1155,STM3051,STM0018,461
1156,STM0018,STM3103,482
1157,STM3103,STM0018,482
1158,STM0018,STM3132,408
1159,STM3132,STM0018,408
1160,STM0018,STM3142,286
1161,STM3142,STM0018,286
1162,STM0018,STM3172,289
1163,STM3172,STM0018,289
1164,STM0018,STM3219,289
1165,STM3219,STM0018,289
1166,STM0018,STM3336,413
1167,STM3336,STM0018,413
1168,STM0018,STM3513,482
1169,STM3513,STM0018,482
1170,STM0018,STM3514,344
1171,STM3514,STM0018,344
1172,STM0018,STM3534,344
1173,STM3534,STM0018,344
1174,STM0018,STM3664,557
1175,STM3664,STM0018,557
1176,STM0018,STM3681,413
1177,STM3681,STM0018,413
1178,STM0018,STM3769,474
1179,STM3769,STM0018,474
1180,STM0018,STM3770,474
1181,STM3770,STM0018,474
1182,STM0018,STM3771,474
1183,STM3771,STM0018,474
1184,STM0018,STM3772,461
1185,STM3772,STM0018,461
1186,STM0018,STM3775,461
1187,STM3775,STM0018,461
1188,STM0018,STM3799,482
1189,STM3799,STM0018,482
1190,STM0018,STM4028,404
1191,STM4028,STM0018,404
1192,STM0018,STM4298,573
1193,STM4298,STM0018,573
1194,STM0018,STM4426,440
1195,STM4426,STM0018,440
1196,STM0018,STM4453,557
1197,STM4453,STM0018,557
1198,STM0018,STM4492,482
1199,STM4492,STM0018,482
1200,STM0018,STM4535,461
1201,STM4535,STM0018,461
1202,STM0018,STM4536,474
1203,STM4536,STM0018,474
1204,STM0018,STM4537,474
1205,STM4537,STM0018,474
1206,STM0018,STM4538,474
1207,STM4538,STM0018,474
1208,STM0019,STM0168,289
1209,STM0168,STM0019,289
1210,STM0019,STM0193,286
1211,STM0193,STM0019,286
1212,STM0019,STM0206,286
1213,STM0206,STM0019,286
1214,STM0019,STM0375,557
1215,STM0375,STM0019,557
1216,STM0019,STM0401,216
1217,STM0401,STM0019,216
1218,STM0019,STM0802,460
1219,STM0802,STM0019,460
1220,STM0019,STM0925,457
1221,STM0925,STM0019,457
1222,STM0019,STM1048,457
1223,STM1048,STM0019,457
1224,STM0019,STM1365,275
1225,STM1365,STM0019,275
1226,STM0019,STM1378,344
1227,STM1378,STM0019,344
1228,STM0019,STM1888,344
1229,STM1888,STM0019,344
1230,STM0019,STM1963,216
1231,STM1963,STM0019,216
1232,STM0019,STM2167,275
1233,STM2167,STM0019,275
1234,STM0019,STM2193,460
1235,STM2193,STM0019,460
1236,STM0019,STM2478,557
1237,STM2478,STM0019,557
1238,STM0019,STM2526,482
1239,STM2526,STM0019,482
1240,STM0019,STM2589,457
1241,STM2589,STM0019,457
1242,STM0019,STM2841,289
1243,STM2841,STM0019,289
1244,STM0019,STM3051,461
1245,STM3051,STM0019,461
1246,STM0019,STM3103,482
1247,STM3103,STM0019,482
1248,STM0019,STM3142,286
1249,STM3142,STM0019,286
1250,STM0019,STM3172,289
1251,STM3172,STM0019,289
1252,STM0019,STM3219,289
1253,STM3219,STM0019,289
1254,STM0019,STM3513,482
1255,STM3513,STM0019,482
1256,STM0019,STM3514,344
1257,STM3514,STM0019,344
1258,STM0019,STM3534,344
1259,STM3534,STM0019,344
1260,STM0019,STM3664,216
1261,STM3664,STM0019,216
1262,STM0019,STM3775,461
1263,STM3775,STM0019,461
1264,STM0019,STM3799,482
1265,STM3799,STM0019,482
1266,STM0019,STM4426,440
1267,STM4426,STM0019,440
1268,STM0019,STM4453,216
1269,STM4453,STM0019,216
1270,STM0019,STM4492,482
1271,STM4492,STM0019,482
1272,STM0020,STM0086,182
1273,STM0086,STM0020,182
1274,STM0020,STM0117,388
1275,STM0117,STM0020,388
1276,STM0020,STM0152,459
1277,STM0152,STM0020,459
1278,STM0020,STM0154,360
1279,STM0154,STM0020,360
1280,STM0020,STM0487,353
1281,STM0487,STM0020,353
1282,STM0020,STM0492,182
1283,STM0492,STM0020,182
1284,STM0020,STM0564,360
1285,STM0564,STM0020,360
1286,STM0020,STM0583,458
1287,STM0583,STM0020,458
1288,STM0020,STM0942,512
1289,STM0942,STM0020,512
1290,STM0020,STM1373,409
1291,STM1373,STM0020,409
1292,STM0020,STM1754,379
1293,STM1754,STM0020,379
1294,STM0020,STM2282,276
1295,STM2282,STM0020,276
1296,STM0020,STM2688,435
1297,STM2688,STM0020,435
1298,STM0020,STM2876,156
1299,STM2876,STM0020,156
1300,STM0020,STM2886,156
1301,STM2886,STM0020,156
1302,STM0020,STM2984,409
1303,STM2984,STM0020,409
1304,STM0020,STM3010,225
1305,STM3010,STM0020,225
1306,STM0020,STM3053,528
1307,STM3053,STM0020,528
1308,STM0020,STM3054,528
1309,STM3054,STM0020,528
1310,STM0020,STM3055,529
1311,STM3055,STM0020,529
1312,STM0020,STM3173,225
1313,STM3173,STM0020,225
1314,STM0020,STM3457,182
1315,STM3457,STM0020,182
1316,STM0020,STM3553,276
1317,STM3553,STM0020,276
1318,STM0020,STM3597,360
1319,STM3597,STM0020,360
1320,STM0020,STM3616,156
1321,STM3616,STM0020,156
1322,STM0020,STM3795,388
1323,STM3795,STM0020,388
1324,STM0020,STM3998,225
1325,STM3998,STM0020,225
1326,STM0020,STM4007,463
1327,STM4007,STM0020,463
1328,STM0020,STM4126,360
1329,STM4126,STM0020,360
1330,STM0020,STM4330,298
1331,STM4330,STM0020,298
1332,STM0020,STM4372,182
1333,STM4372,STM0020,182
1334,STM0021,STM1501,208
1335,STM1501,STM0021,208
1336,STM0022,STM0543,793
1337,STM0543,STM0022,793
1338,STM0022,STM0547,814
1339,STM0547,STM0022,814
1340,STM0022,STM0548,803
1341,STM0548,STM0022,803
1342,STM0022,STM3866,596
1343,STM3866,STM0022,596
1344,STM0022,STM4592,333
1345,STM4592,STM0022,333
1346,STM0023,STM4592,173
1347,STM4592,STM0023,173
1348,STM0028,STM4330,168
1349,STM4330,STM0028,168
1350,STM0033,STM0051,458
1351,STM0051,STM0033,458
1352,STM0033,STM0087,320
1353,STM0087,STM0033,320
1354,STM0033,STM0141,721
1355,STM0141,STM0033,721
1356,STM0033,STM0170,895
1357,STM0170,STM0033,895
1358,STM0033,STM0181,197
1359,STM0181,STM0033,197
1360,STM0033,STM0208,811
1361,STM0208,STM0033,811
1362,STM0033,STM0236,457
1363,STM0236,STM0033,457
1364,STM0033,STM0317,631
1365,STM0317,STM0033,631
1366,STM0033,STM0391,808
1367,STM0391,STM0033,808
1368,STM0033,STM0483,666
1369,STM0483,STM0033,666
1370,STM0033,STM0488,857
1371,STM0488,STM0033,857
1372,STM0033,STM0491,784
1373,STM0491,STM0033,784
1374,STM0033,STM0506,402
1375,STM0506,STM0033,402
1376,STM0033,STM0645,408
1377,STM0645,STM0033,408
1378,STM0033,STM0661,521
1379,STM0661,STM0033,521
1380,STM0033,STM0916,214
1381,STM0916,STM0033,214
1382,STM0033,STM1004,393
1383,STM1004,STM0033,393
1384,STM0033,STM1038,214
1385,STM1038,STM0033,214
1386,STM0033,STM1200,768
1387,STM1200,STM0033,768
1388,STM0033,STM1232,408
1389,STM1232,STM0033,408
1390,STM0033,STM1242,402
1391,STM1242,STM0033,402
1392,STM0033,STM1383,812
1393,STM1383,STM0033,812
1394,STM0033,STM1384,671
1395,STM1384,STM0033,671
1396,STM0033,STM1463,303
1397,STM1463,STM0033,303
1398,STM0033,STM1491,270
1399,STM1491,STM0033,270
1400,STM0033,STM1549,207
1401,STM1549,STM0033,207
1402,STM0033,STM1654,457
1403,STM1654,STM0033,457
1404,STM0033,STM1822,207
1405,STM1822,STM0033,207
1406,STM0033,STM2009,786
1407,STM2009,STM0033,786
1408,STM0033,STM2063,679
1409,STM2063,STM0033,679
1410,STM0033,STM2121,370
1411,STM2121,STM0033,370
1412,STM0033,STM2122,665
1413,STM2122,STM0033,665
1414,STM0033,STM2183,883
1415,STM2183,STM0033,883
1416,STM0033,STM2259,197
1417,STM2259,STM0033,197
1418,STM0033,STM2422,679
1419,STM2422,STM0033,679
1420,STM0033,STM2437,809
1421,STM2437,STM0033,809
1422,STM0033,STM2441,679
1423,STM2441,STM0033,679
1424,STM0033,STM2442,903
1425,STM2442,STM0033,903
1426,STM0033,STM2443,903
1427,STM2443,STM0033,903
1428,STM0033,STM2444,713
1429,STM2444,STM0033,713
1430,STM0033,STM2498,934
1431,STM2498,STM0033,934
1432,STM0033,STM2510,811
1433,STM2510,STM0033,811
1434,STM0033,STM2511,639
1435,STM2511,STM0033,639
1436,STM0033,STM2533,772
1437,STM2533,STM0033,772
1438,STM0033,STM2597,214
1439,STM2597,STM0033,214
1440,STM0033,STM2795,461
1441,STM2795,STM0033,461
1442,STM0033,STM2830,679
1443,STM2830,STM0033,679
1444,STM0033,STM2838,270
1445,STM2838,STM0033,270
1446,STM0033,STM2927,473
1447,STM2927,STM0033,473
1448,STM0033,STM2933,600
1449,STM2933,STM0033,600
1450,STM0033,STM2934,935
1451,STM2934,STM0033,935
1452,STM0033,STM2935,932
1453,STM2935,STM0033,932
1454,STM0033,STM2954,408
1455,STM2954,STM0033,408
1456,STM0033,STM2969,786
1457,STM2969,STM0033,786
1458,STM0033,STM3001,751
1459,STM3001,STM0033,751
1460,STM0033,STM3103,408
1461,STM3103,STM0033,408
1462,STM0033,STM3183,811
1463,STM3183,STM0033,811
1464,STM0033,STM3286,330
1465,STM3286,STM0033,330
1466,STM0033,STM3315,270
1467,STM3315,STM0033,270
1468,STM0033,STM3731,786
1469,STM3731,STM0033,786
1470,STM0033,STM3733,408
1471,STM3733,STM0033,408
1472,STM0033,STM3740,408
1473,STM3740,STM0033,408
1474,STM0033,STM3968,808
1475,STM3968,STM0033,808
1476,STM0033,STM4063,903
1477,STM4063,STM0033,903
1478,STM0033,STM4166,407
1479,STM4166,STM0033,407
1480,STM0033,STM4176,408
1481,STM4176,STM0033,408
1482,STM0033,STM4366,808
1483,STM4366,STM0033,808
1484,STM0033,STM4403,770
1485,STM4403,STM0033,770
1486,STM0033,STM4458,207
1487,STM4458,STM0033,207
1488,STM0033,STM4492,580
1489,STM4492,STM0033,580
1490,STM0033,STM4568,811
1491,STM4568,STM0033,811
1492,STM0033,STM4570,811
1493,STM4570,STM0033,811
1494,STM0033,STM4576,170
1495,STM4576,STM0033,170
1496,STM0033,STM4580,654
1497,STM4580,STM0033,654
1498,STM0035,STM0041,484
1499,STM0041,STM0035,484
1500,STM0035,STM0087,251
1501,STM0087,STM0035,251
1502,STM0035,STM0506,377
1503,STM0506,STM0035,377
1504,STM0035,STM0928,578
1505,STM0928,STM0035,578
1506,STM0035,STM1209,226
1507,STM1209,STM0035,226
1508,STM0035,STM1242,377
1509,STM1242,STM0035,377
1510,STM0035,STM1252,578
1511,STM1252,STM0035,578
1512,STM0035,STM1316,407
1513,STM1316,STM0035,407
1514,STM0035,STM2166,226
1515,STM2166,STM0035,226
1516,STM0035,STM3001,250
1517,STM3001,STM0035,250
1518,STM0035,STM3051,251
1519,STM3051,STM0035,251
1520,STM0035,STM3749,484
1521,STM3749,STM0035,484
1522,STM0035,STM3775,251
1523,STM3775,STM0035,251
1524,STM0035,STM3799,343
1525,STM3799,STM0035,343
1526,STM0035,STM4019,484
1527,STM4019,STM0035,484
1528,STM0035,STM4298,407
1529,STM4298,STM0035,407
1530,STM0039,STM0040,706
1531,STM0040,STM0039,706
1532,STM0039,STM0168,198
1533,STM0168,STM0039,198
1534,STM0039,STM1415,152
1535,STM1415,STM0039,152
1536,STM0039,STM1806,626
1537,STM1806,STM0039,626
1538,STM0039,STM1972,152
1539,STM1972,STM0039,152
1540,STM0039,STM2651,270
1541,STM2651,STM0039,270
1542,STM0039,STM2667,199
1543,STM2667,STM0039,199
1544,STM0039,STM2894,152
1545,STM2894,STM0039,152
1546,STM0039,STM3420,630
1547,STM3420,STM0039,630
1548,STM0039,STM3584,238
1549,STM3584,STM0039,238
1550,STM0039,STM3881,207
1551,STM3881,STM0039,207
1552,STM0039,STM4072,198
1553,STM4072,STM0039,198
1554,STM0040,STM0763,555
1555,STM0763,STM0040,555
1556,STM0040,STM0944,360
1557,STM0944,STM0040,360
1558,STM0040,STM2575,434
1559,STM2575,STM0040,434
1560,STM0040,STM2924,682
1561,STM2924,STM0040,682
1562,STM0040,STM4270,473
1563,STM4270,STM0040,473
1564,STM0041,STM0067,413
1565,STM0067,STM0041,413
1566,STM0041,STM0084,484
1567,STM0084,STM0041,484
1568,STM0041,STM0102,495
1569,STM0102,STM0041,495
1570,STM0041,STM0146,460
1571,STM0146,STM0041,460
1572,STM0041,STM0393,516
1573,STM0393,STM0041,516
1574,STM0041,STM0401,607
1575,STM0401,STM0041,607
1576,STM0041,STM0431,159
1577,STM0431,STM0041,159
1578,STM0041,STM0506,458
1579,STM0506,STM0041,458
1580,STM0041,STM0603,263
1581,STM0603,STM0041,263
1582,STM0041,STM0682,245
1583,STM0682,STM0041,245
1584,STM0041,STM0773,464
1585,STM0773,STM0041,464
1586,STM0041,STM0795,278
1587,STM0795,STM0041,278
1588,STM0041,STM0861,550
1589,STM0861,STM0041,550
1590,STM0041,STM0886,484
1591,STM0886,STM0041,484
1592,STM0041,STM0916,426
1593,STM0916,STM0041,426
1594,STM0041,STM0928,462
1595,STM0928,STM0041,462
1596,STM0041,STM0931,460
1597,STM0931,STM0041,460
1598,STM0041,STM1038,426
1599,STM1038,STM0041,426
1600,STM0041,STM1198,458
1601,STM1198,STM0041,458
1602,STM0041,STM1209,463
1603,STM1209,STM0041,463
1604,STM0041,STM1220,245
1605,STM1220,STM0041,245
1606,STM0041,STM1242,458
1607,STM1242,STM0041,458
1608,STM0041,STM1252,462
1609,STM1252,STM0041,462
1610,STM0041,STM1316,812
1611,STM1316,STM0041,812
1612,STM0041,STM1358,513
1613,STM1358,STM0041,513
1614,STM0041,STM1469,159
1615,STM1469,STM0041,159
1616,STM0041,STM1484,569
1617,STM1484,STM0041,569
1618,STM0041,STM1488,245
1619,STM1488,STM0041,245
1620,STM0041,STM1558,462
1621,STM1558,STM0041,462
1622,STM0041,STM1560,424
1623,STM1560,STM0041,424
1624,STM0041,STM1712,150
1625,STM1712,STM0041,150
1626,STM0041,STM1963,601
1627,STM1963,STM0041,601
1628,STM0041,STM2166,939
1629,STM2166,STM0041,939
1630,STM0041,STM2194,164
1631,STM2194,STM0041,164
1632,STM0041,STM2331,263
1633,STM2331,STM0041,263
1634,STM0041,STM2402,263
1635,STM2402,STM0041,263
1636,STM0041,STM2597,426
1637,STM2597,STM0041,426
1638,STM0041,STM3051,593
1639,STM3051,STM0041,593
1640,STM0041,STM3122,484
1641,STM3122,STM0041,484
1642,STM0041,STM3183,513
1643,STM3183,STM0041,513
1644,STM0041,STM3261,158
1645,STM3261,STM0041,158
1646,STM0041,STM3336,245
1647,STM3336,STM0041,245
1648,STM0041,STM3513,909
1649,STM3513,STM0041,909
1650,STM0041,STM3514,569
1651,STM3514,STM0041,569
1652,STM0041,STM3534,569
1653,STM3534,STM0041,569
1654,STM0041,STM3537,462
1655,STM3537,STM0041,462
1656,STM0041,STM3538,424
1657,STM3538,STM0041,424
1658,STM0041,STM3664,410
1659,STM3664,STM0041,410
1660,STM0041,STM3681,516
1661,STM3681,STM0041,516
1662,STM0041,STM3709,278
1663,STM3709,STM0041,278
1664,STM0041,STM3775,593
1665,STM3775,STM0041,593
1666,STM0041,STM3799,731
1667,STM3799,STM0041,731
1668,STM0041,STM3874,162
1669,STM3874,STM0041,162
1670,STM0041,STM3903,458
1671,STM3903,STM0041,458
1672,STM0041,STM4013,484
1673,STM4013,STM0041,484
1674,STM0041,STM4020,464
1675,STM4020,STM0041,464
1676,STM0041,STM4066,866
1677,STM4066,STM0041,866
1678,STM0041,STM4081,159
1679,STM4081,STM0041,159
1680,STM0041,STM4330,235
1681,STM4330,STM0041,235
1682,STM0041,STM4424,458
1683,STM4424,STM0041,458
1684,STM0041,STM4427,458
1685,STM4427,STM0041,458
1686,STM0041,STM4436,458
1687,STM4436,STM0041,458
1688,STM0041,STM4453,607
1689,STM4453,STM0041,607
1690,STM0043,STM0090,550
1691,STM0090,STM0043,550
1692,STM0043,STM0131,550
1693,STM0131,STM0043,550
1694,STM0043,STM0216,999
1695,STM0216,STM0043,999
1696,STM0043,STM0219,778
1697,STM0219,STM0043,778
1698,STM0043,STM0234,168
1699,STM0234,STM0043,168
1700,STM0043,STM0240,277
1701,STM0240,STM0043,277
1702,STM0043,STM0315,277
1703,STM0315,STM0043,277
1704,STM0043,STM0469,691
1705,STM0469,STM0043,691
1706,STM0043,STM0470,550
1707,STM0470,STM0043,550
1708,STM0043,STM0701,168
1709,STM0701,STM0043,168
1710,STM0043,STM0838,177
1711,STM0838,STM0043,177
1712,STM0043,STM0953,505
1713,STM0953,STM0043,505
1714,STM0043,STM0981,978
1715,STM0981,STM0043,978
1716,STM0043,STM1062,177
1717,STM1062,STM0043,177
1718,STM0043,STM1066,550
1719,STM1066,STM0043,550
1720,STM0043,STM1191,999
1721,STM1191,STM0043,999
1722,STM0043,STM1334,504
1723,STM1334,STM0043,504
1724,STM0043,STM1335,999
1725,STM1335,STM0043,999
1726,STM0043,STM1336,988
1727,STM1336,STM0043,988
1728,STM0043,STM1565,941
1729,STM1565,STM0043,941
1730,STM0043,STM1679,192
1731,STM1679,STM0043,192
1732,STM0043,STM1692,192
1733,STM1692,STM0043,192
1734,STM0043,STM1719,219
1735,STM1719,STM0043,219
1736,STM0043,STM1746,192
1737,STM1746,STM0043,192
1738,STM0043,STM1776,768
1739,STM1776,STM0043,768
1740,STM0043,STM2211,319
1741,STM2211,STM0043,319
1742,STM0043,STM2216,192
1743,STM2216,STM0043,192
1744,STM0043,STM2224,988
1745,STM2224,STM0043,988
1746,STM0043,STM2559,168
1747,STM2559,STM0043,168
1748,STM0043,STM2583,505
1749,STM2583,STM0043,505
1750,STM0043,STM2648,213
1751,STM2648,STM0043,213
1752,STM0043,STM2665,954
1753,STM2665,STM0043,954
1754,STM0043,STM2673,988
1755,STM2673,STM0043,988
1756,STM0043,STM2676,999
1757,STM2676,STM0043,999
1758,STM0043,STM2688,505
1759,STM2688,STM0043,505
1760,STM0043,STM2746,177
1761,STM2746,STM0043,177
1762,STM0043,STM2876,411
1763,STM2876,STM0043,411
1764,STM0043,STM2886,411
1765,STM2886,STM0043,411
1766,STM0043,STM2956,318
1767,STM2956,STM0043,318
1768,STM0043,STM3041,277
1769,STM3041,STM0043,277
1770,STM0043,STM3086,360
1771,STM3086,STM0043,360
1772,STM0043,STM3114,168
1773,STM3114,STM0043,168
1774,STM0043,STM3209,989
1775,STM3209,STM0043,989
1776,STM0043,STM3282,185
1777,STM3282,STM0043,185
1778,STM0043,STM3283,999
1779,STM3283,STM0043,999
1780,STM0043,STM3286,505
1781,STM3286,STM0043,505
1782,STM0043,STM3287,550
1783,STM3287,STM0043,550
1784,STM0043,STM3303,999
1785,STM3303,STM0043,999
1786,STM0043,STM3304,999
1787,STM3304,STM0043,999
1788,STM0043,STM3321,916
1789,STM3321,STM0043,916
1790,STM0043,STM3344,999
1791,STM3344,STM0043,999
1792,STM0043,STM3345,999
1793,STM3345,STM0043,999
1794,STM0043,STM3406,550
1795,STM3406,STM0043,550
1796,STM0043,STM3411,550
1797,STM3411,STM0043,550
1798,STM0043,STM3414,999
1799,STM3414,STM0043,999
1800,STM0043,STM3415,550
1801,STM3415,STM0043,550
1802,STM0043,STM3416,989
1803,STM3416,STM0043,989
1804,STM0043,STM3417,999
1805,STM3417,STM0043,999
1806,STM0043,STM3418,999
1807,STM3418,STM0043,999
1808,STM0043,STM3419,550
1809,STM3419,STM0043,550
1810,STM0043,STM3420,550
1811,STM3420,STM0043,550
1812,STM0043,STM3421,999
1813,STM3421,STM0043,999
1814,STM0043,STM3422,999
1815,STM3422,STM0043,999
1816,STM0043,STM3423,999
1817,STM3423,STM0043,999
1818,STM0043,STM3424,999
1819,STM3424,STM0043,999
1820,STM0043,STM3425,999
1821,STM3425,STM0043,999
1822,STM0043,STM3426,999
1823,STM3426,STM0043,999
1824,STM0043,STM3427,999
1825,STM3427,STM0043,999
1826,STM0043,STM3428,999
1827,STM3428,STM0043,999
1828,STM0043,STM3429,999
1829,STM3429,STM0043,999
1830,STM0043,STM3430,999
1831,STM3430,STM0043,999
1832,STM0043,STM3431,999
1833,STM3431,STM0043,999
1834,STM0043,STM3432,550
1835,STM3432,STM0043,550
1836,STM0043,STM3433,999
1837,STM3433,STM0043,999
1838,STM0043,STM3434,999
1839,STM3434,STM0043,999
1840,STM0043,STM3435,999
1841,STM3435,STM0043,999
1842,STM0043,STM3436,999
